epoch: 8, step: 420, loss: 5.45,                   I2T R@1: 13.90, T2I R@1: 10.30,                    I2T R@5: 35.40, T2I R@5: 30.28,                   I2T R@10: 49.80, T2I R@10: 42.88 
epoch: 8, step: 480, loss: 6.88,                   I2T R@1: 13.00, T2I R@1: 10.34,                    I2T R@5: 36.80, T2I R@5: 30.68,                   I2T R@10: 49.50, T2I R@10: 43.34 
epoch: 8, step: 540, loss: 4.62,                   I2T R@1: 14.40, T2I R@1: 10.50,                    I2T R@5: 36.80, T2I R@5: 30.36,                   I2T R@10: 51.20, T2I R@10: 43.26 
epoch: 8, step: 600, loss: 5.96,                   I2T R@1: 13.80, T2I R@1: 11.14,                    I2T R@5: 36.60, T2I R@5: 30.84,                   I2T R@10: 49.80, T2I R@10: 43.60 
epoch: 8, step: 660, loss: 4.77,                   I2T R@1: 13.60, T2I R@1: 10.70,                    I2T R@5: 34.90, T2I R@5: 30.18,                   I2T R@10: 48.60, T2I R@10: 42.74 
epoch: 8, step: 720, loss: 7.92,                   I2T R@1: 13.80, T2I R@1: 10.74,                    I2T R@5: 38.10, T2I R@5: 30.32,                   I2T R@10: 51.10, T2I R@10: 42.74 
epoch: 8, step: 780, loss: 8.79,                   I2T R@1: 14.20, T2I R@1: 10.78,                    I2T R@5: 37.80, T2I R@5: 29.84,                   I2T R@10: 51.60, T2I R@10: 42.52 
epoch: 8, step: 840, loss: 7.25,                   I2T R@1: 14.70, T2I R@1: 10.92,                    I2T R@5: 37.50, T2I R@5: 30.94,                   I2T R@10: 50.90, T2I R@10: 43.88 
epoch: 8, step: 900, loss: 5.40,                   I2T R@1: 15.60, T2I R@1: 11.78,                    I2T R@5: 38.90, T2I R@5: 31.24,                   I2T R@10: 52.10, T2I R@10: 43.60 
epoch: 9, step: 60, loss: 6.50,                   I2T R@1: 16.00, T2I R@1: 11.44,                    I2T R@5: 40.20, T2I R@5: 31.34,                   I2T R@10: 53.70, T2I R@10: 43.84 
epoch: 9, step: 120, loss: 5.86,                   I2T R@1: 15.90, T2I R@1: 11.62,                    I2T R@5: 40.80, T2I R@5: 31.66,                   I2T R@10: 54.10, T2I R@10: 44.20 
epoch: 9, step: 180, loss: 4.66,                   I2T R@1: 15.10, T2I R@1: 11.40,                    I2T R@5: 39.50, T2I R@5: 31.60,                   I2T R@10: 53.10, T2I R@10: 43.86 
epoch: 9, step: 240, loss: 4.70,                   I2T R@1: 16.80, T2I R@1: 11.98,                    I2T R@5: 39.60, T2I R@5: 31.60,                   I2T R@10: 52.60, T2I R@10: 44.66 
epoch: 9, step: 300, loss: 5.19,                   I2T R@1: 16.20, T2I R@1: 11.96,                    I2T R@5: 39.80, T2I R@5: 31.98,                   I2T R@10: 53.30, T2I R@10: 44.90 
epoch: 9, step: 360, loss: 5.32,                   I2T R@1: 16.40, T2I R@1: 12.00,                    I2T R@5: 38.90, T2I R@5: 31.62,                   I2T R@10: 51.10, T2I R@10: 44.12 
